Name,Journal Impact Factor,eISSN,ISSN
"2022 30TH INTERNATIONAL SYMPOSIUM ON MODELING, ANALYSIS, AND SIMULATION OF COMPUTER AND TELECOMMUNICATION SYSTEMS, MASCOTS",n/a,n/a,n/a
2022 30TH MEDITERRANEAN CONFERENCE ON CONTROL AND AUTOMATION (MED),n/a,n/a,n/a
2022 30TH NATIONAL CONFERENCE WITH INTERNATIONAL PARTICIPATION (TELECOM),n/a,n/a,n/a
2022 31ST IEEE INTERNATIONAL CONFERENCE ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION (IEEE RO-MAN 2022),n/a,n/a,n/a
2022 31ST INTERNATIONAL CONFERENCE ON COMPUTER COMMUNICATIONS AND NETWORKS (ICCCN 2022),n/a,n/a,n/a
2022 31ST WIRELESS AND OPTICAL COMMUNICATIONS CONFERENCE (WOCC),n/a,n/a,n/a
"2022 32ND AUSTRALASIAN UNIVERSITIES POWER ENGINEERING CONFERENCE, AUPEC",n/a,n/a,n/a
2022 32ND CONFERENCE OF OPEN INNOVATIONS ASSOCIATION (FRUCT),n/a,n/a,n/a
"2022 32ND INTERNATIONAL CONFERENCE ON FIELD-PROGRAMMABLE LOGIC AND APPLICATIONS, FPL",n/a,n/a,n/a
2022 32ND INTERNATIONAL CONFERENCE RADIOELEKTRONIKA (RADIOELEKTRONIKA),n/a,n/a,n/a
2022 32ND INTERNATIONAL TELECOMMUNICATION NETWORKS AND APPLICATIONS CONFERENCE (ITNAC),n/a,n/a,n/a
2022 33RD ANNUAL SEMI ADVANCED SEMICONDUCTOR MANUFACTURING CONFERENCE (ASMC),n/a,n/a,n/a
2022 33RD IRISH SIGNALS AND SYSTEMS CONFERENCE (ISSC),n/a,n/a,n/a
"2022 34TH CHINESE CONTROL AND DECISION CONFERENCE, CCDC",n/a,n/a,n/a
2022 34TH WORKSHOP OF THE SWEDISH ARTIFICIAL INTELLIGENCE SOCIETY (SAIS 2022),n/a,n/a,n/a
2022 35TH INTERNATIONAL CONFERENCE ON VLSI DESIGN (VLSID 2022) HELD CONCURRENTLY WITH 2022 21ST INTERNATIONAL CONFERENCE ON EMBEDDED SYSTEMS (ES 2022),n/a,n/a,n/a
2022 35TH SBC/SBMICRO/IEEE/ACM SYMPOSIUM ON INTEGRATED CIRCUITS AND SYSTEMS DESIGN (SBCCI 2022),n/a,n/a,n/a
"2022 35TH SIBGRAPI CONFERENCE ON GRAPHICS, PATTERNS AND IMAGES (SIBGRAPI 2022)",n/a,n/a,n/a
2022 36TH INTERNATIONAL CONFERENCE ON LIGHTNING PROTECTION (ICLP 2022),n/a,n/a,n/a
2022 36TH SYMPOSIUM ON MICROELECTRONICS TECHNOLOGY (SBMICRO 2022),n/a,n/a,n/a
"2022 37TH INTERNATIONAL TECHNICAL CONFERENCE ON CIRCUITS/SYSTEMS, COMPUTERS AND COMMUNICATIONS (ITC-CSCC 2022)",n/a,n/a,n/a
2022 3RD INFORMATION COMMUNICATION TECHNOLOGIES CONFERENCE (ICTC 2022),n/a,n/a,n/a
2022 3RD URSI ATLANTIC AND ASIA PACIFIC RADIO SCIENCE MEETING (AT-AP-RASC),n/a,n/a,n/a
2022 41ST CHINESE CONTROL CONFERENCE (CCC),n/a,n/a,n/a
2022 41ST INTERNATIONAL SYMPOSIUM ON RELIABLE DISTRIBUTED SYSTEMS (SRDS 2022),n/a,n/a,n/a
2022 43RD IEEE SYMPOSIUM ON SECURITY AND PRIVACY WORKSHOPS (SPW 2022),n/a,n/a,n/a
2022 44TH ANNUAL EOS/ESD SYMPOSIUM (EOS/ESD),n/a,n/a,n/a
"2022 45TH INTERNATIONAL CONFERENCE ON TELECOMMUNICATIONS AND SIGNAL PROCESSING, TSP",n/a,n/a,n/a
2022 45TH INTERNATIONAL SPRING SEMINAR ON ELECTRONICS TECHNOLOGY (ISSE),n/a,n/a,n/a
"2022 47TH INTERNATIONAL CONFERENCE ON INFRARED, MILLIMETER AND TERAHERTZ WAVES (IRMMW-THZ 2022)",n/a,n/a,n/a
"2022 4TH ANNUAL WORKSHOP ON EXTREME-SCALE EXPERIMENT-IN-THE-LOOP COMPUTING, XLOOP",n/a,n/a,n/a
2022 4TH ASIA ENERGY AND ELECTRICAL ENGINEERING SYMPOSIUM (AEEES 2022),n/a,n/a,n/a
2022 4TH CONFERENCE ON BLOCKCHAIN RESEARCH & APPLICATIONS FOR INNOVATIVE NETWORKS AND SERVICES (BRAINS),n/a,n/a,n/a
"2022 4TH INTERNATIONAL CONFERENCE ON CONTROL AND ROBOTICS, ICCR",n/a,n/a,n/a
2022 4TH INTERNATIONAL CONFERENCE ON PROCESS MINING (ICPM 2022),n/a,n/a,n/a
"2022 4TH INTERNATIONAL CONFERENCE ON SMART POWER & INTERNET ENERGY SYSTEMS, SPIES",n/a,n/a,n/a
"2022 4TH INTERNATIONAL CONFERENCE ON SYSTEM RELIABILITY AND SAFETY ENGINEERING, SRSE",n/a,n/a,n/a
2022 52ND ANNUAL IEEE/IFIP INTERNATIONAL CONFERENCE ON DEPENDABLE SYSTEMS AND NETWORKS (DSN 2022),n/a,n/a,n/a
2022 52ND EUROPEAN MICROWAVE CONFERENCE (EUMC),n/a,n/a,n/a
2022 55TH ANNUAL IEEE/ACM INTERNATIONAL SYMPOSIUM ON MICROARCHITECTURE (MICRO),n/a,n/a,n/a
2022 56TH ANNUAL CONFERENCE ON INFORMATION SCIENCES AND SYSTEMS (CISS),n/a,n/a,n/a
"2022 56TH ASILOMAR CONFERENCE ON SIGNALS, SYSTEMS, AND COMPUTERS",n/a,n/a,n/a
"2022 57TH INTERNATIONAL SCIENTIFIC CONFERENCE ON INFORMATION, COMMUNICATION AND ENERGY SYSTEMS AND TECHNOLOGIES (ICEST)",n/a,n/a,n/a
2022 57TH INTERNATIONAL UNIVERSITIES POWER ENGINEERING CONFERENCE (UPEC 2022): BIG DATA AND SMART GRIDS,n/a,n/a,n/a
"2022 58TH ANNUAL ALLERTON CONFERENCE ON COMMUNICATION, CONTROL, AND COMPUTING (ALLERTON)",n/a,n/a,n/a
2022 5TH IEEE CONFERENCE ON DEPENDABLE AND SECURE COMPUTING (IEEE DSC 2022),n/a,n/a,n/a
"2022 5TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE FOR INDUSTRIES, AI4I",n/a,n/a,n/a
"2022 5TH INTERNATIONAL CONFERENCE ON BLOCKCHAIN TECHNOLOGY AND APPLICATIONS, ICBTA 2022",n/a,n/a,n/a
"2022 5TH INTERNATIONAL CONFERENCE ON CIRCUITS, SYSTEMS AND SIMULATION (ICCSS 2022)",n/a,n/a,n/a
"2022 5TH INTERNATIONAL CONFERENCE ON COMMUNICATIONS, SIGNAL PROCESSING, AND THEIR APPLICATIONS (ICCSPA)",n/a,n/a,n/a
"2022 5TH INTERNATIONAL CONFERENCE ON ELECTRONICS AND ELECTRICAL ENGINEERING TECHNOLOGY, EEET",n/a,n/a,n/a
"2022 5TH INTERNATIONAL CONFERENCE ON MACHINE LEARNING AND NATURAL LANGUAGE PROCESSING, MLNLP 2022",n/a,n/a,n/a
"2022 5TH INTERNATIONAL CONFERENCE ON MULTIMEDIA, SIGNAL PROCESSING AND COMMUNICATION TECHNOLOGIES (IMPACT)",n/a,n/a,n/a
2022 61ST ANNUAL CONFERENCE OF THE SOCIETY OF INSTRUMENT AND CONTROL ENGINEERS (SICE),n/a,n/a,n/a
2022 63RD INTERNATIONAL SCIENTIFIC CONFERENCE ON INFORMATION TECHNOLOGY AND MANAGEMENT SCIENCE OF RIGA TECHNICAL UNIVERSITY (ITMS),n/a,n/a,n/a
2022 68TH ANNUAL RELIABILITY AND MAINTAINABILITY SYMPOSIUM (RAMS 2022),n/a,n/a,n/a
"2022 6TH EUROPEAN CONFERENCE ON ELECTRICAL ENGINEERING & COMPUTER SCIENCE, ELECS",n/a,n/a,n/a
2022 6TH INTERNATIONAL CONFERENCE ON ELECTRIC POWER EQUIPMENT - SWITCHING TECHNOLOGY (ICEPE-ST),n/a,n/a,n/a
2022 6TH INTERNATIONAL CONFERENCE ON GREEN ENERGY AND APPLICATIONS (ICGEA 2022),n/a,n/a,n/a
"2022 6TH INTERNATIONAL CONFERENCE ON IMAGING, SIGNAL PROCESSING AND COMMUNICATIONS, ICISPC",n/a,n/a,n/a
"2022 6TH INTERNATIONAL CONFERENCE ON MEASUREMENT INSTRUMENTATION AND ELECTRONICS, ICMIE",n/a,n/a,n/a
"2022 6TH INTERNATIONAL CONFERENCE ON MILLIMETER-WAVE AND TERAHERTZ TECHNOLOGIES, MMWATT",n/a,n/a,n/a
"2022 6TH INTERNATIONAL CONFERENCE ON POWER AND ENERGY ENGINEERING, ICPEE",n/a,n/a,n/a
2022 6TH INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION SCIENCES (ICRAS 2022),n/a,n/a,n/a
"2022 6TH INTERNATIONAL CONFERENCE ON ROBOTICS, CONTROL AND AUTOMATION (ICRCA 2022)",n/a,n/a,n/a
"2022 6TH INTERNATIONAL CONFERENCE ON SYSTEM RELIABILITY AND SAFETY, ICSRS",n/a,n/a,n/a
"2022 6TH INTERNATIONAL SYMPOSIUM ON COMPUTER SCIENCE AND INTELLIGENT CONTROL, ISCSIC",n/a,n/a,n/a
2022 7TH IEEE WORKSHOP ON THE ELECTRONIC GRID (EGRID),n/a,n/a,n/a
2022 7TH INTERNATIONAL ADVANCED RESEARCH WORKSHOP ON TRANSFORMERS (ARWTR 2022),n/a,n/a,n/a
2022 7TH INTERNATIONAL CONFERENCE ON BUSINESS AND INDUSTRIAL RESEARCH (ICBIR2022),n/a,n/a,n/a
"2022 7TH INTERNATIONAL CONFERENCE ON CONTROL, ROBOTICS AND CYBERNETICS, CRC",n/a,n/a,n/a
2022 7TH INTERNATIONAL CONFERENCE ON DATA SCIENCE AND MACHINE LEARNING APPLICATIONS (CDMA 2022),n/a,n/a,n/a
"2022 7TH INTERNATIONAL CONFERENCE ON INFORMATION SYSTEMS ENGINEERING, ICISE 2022",n/a,n/a,n/a
"2022 7TH INTERNATIONAL CONFERENCE ON MATHEMATICS AND COMPUTERS IN SCIENCES AND INDUSTRY, MCSI",n/a,n/a,n/a
"2022 7TH INTERNATIONAL CONFERENCE ON MECHANICAL ENGINEERING AND ROBOTICS RESEARCH, ICMERR",n/a,n/a,n/a
"2022 7TH INTERNATIONAL CONFERENCE ON MECHATRONICS SYSTEM AND ROBOTS, ICMSR",n/a,n/a,n/a
"2022 7TH INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION ENGINEERING, ICRAE",n/a,n/a,n/a
"2022 8TH INTERNATIONAL CONFERENCE ON AUTOMATION, ROBOTICS AND APPLICATIONS (ICARA 2022)",n/a,n/a,n/a
"2022 8TH INTERNATIONAL CONFERENCE ON BIG DATA COMPUTING AND COMMUNICATIONS, BIGCOM",n/a,n/a,n/a
"2022 8TH INTERNATIONAL CONFERENCE ON CONTROL, DECISION AND INFORMATION TECHNOLOGIES (CODIT'22)",n/a,n/a,n/a
"2022 8TH INTERNATIONAL CONFERENCE ON EVENT-BASED CONTROL, COMMUNICATION AND SIGNAL PROCESSING (EBCCSP 2022)",n/a,n/a,n/a
"2022 8TH INTERNATIONAL CONFERENCE ON HYDRAULIC AND CIVIL ENGINEERING: DEEP SPACE INTELLIGENT DEVELOPMENT AND UTILIZATION FORUM, ICHCE",n/a,n/a,n/a
2022 8TH INTERNATIONAL CONFERENCE ON MECHATRONICS AND ROBOTICS ENGINEERING (ICMRE 2022),n/a,n/a,n/a
2022 8TH INTERNATIONAL ENGINEERING CONFERENCE ON SUSTAINABLE TECHNOLOGY AND DEVELOPMENT (IEC),n/a,n/a,n/a
"2022 8TH INTERNATIONAL ENGINEERING, SCIENCES AND TECHNOLOGY CONFERENCE, IESTEC",n/a,n/a,n/a
2022 99TH ARFTG MICROWAVE MEASUREMENT CONFERENCE (ARFTG): FROM FUNDAMENTAL TO CUTTING-EDGE MICROWAVE MEASUREMENT TECHNIQUES TO SUPPORT 6G AND BEYOND,n/a,n/a,n/a
2022 9TH IEEE INTERNATIONAL SYMPOSIUM ON INERTIAL SENSORS AND SYSTEMS (IEEE INERTIAL 2022),n/a,n/a,n/a
2022 9TH IEEE RAS/EMBS INTERNATIONAL CONFERENCE ON BIOMEDICAL ROBOTICS AND BIOMECHATRONICS (BIOROB 2022),n/a,n/a,n/a
"2022 9TH INTERNATIONAL CONFERENCE ON BIOINFORMATICS RESEARCH AND APPLICATIONS, ICBRA 2022",n/a,n/a,n/a
"2022 9TH INTERNATIONAL CONFERENCE ON BIOMEDICAL AND BIOINFORMATICS ENGINEERING, ICBBE 2022",n/a,n/a,n/a
2022 9TH INTERNATIONAL CONFERENCE ON CONDITION MONITORING AND DIAGNOSIS (CMD),n/a,n/a,n/a
2022 9TH INTERNATIONAL CONFERENCE ON ELECTRICAL AND ELECTRONICS ENGINEERING (ICEEE 2022),n/a,n/a,n/a
"2022 9TH INTERNATIONAL CONFERENCE ON INTERNET OF THINGS: SYSTEMS, MANAGEMENT AND SECURITY, IOTSMS",n/a,n/a,n/a
"2022 9TH INTERNATIONAL CONFERENCE ON SOFT COMPUTING & MACHINE INTELLIGENCE, ISCMI",n/a,n/a,n/a
"2022 9TH INTERNATIONAL FORUM ON ELECTRICAL ENGINEERING AND AUTOMATION, IFEEA",n/a,n/a,n/a
"2022 9TH INTERNATIONAL WORKSHOP ON TRACKING, TELEMETRY AND COMMAND SYSTEMS FOR SPACE APPLICATIONS (TTC)",n/a,n/a,n/a
2022 9TH IRANIAN CONFERENCE ON RENEWABLE ENERGY & DISTRIBUTED GENERATION (ICREDG),n/a,n/a,n/a
2022 9TH SWISS CONFERENCE ON DATA SCIENCE (SDS),n/a,n/a,n/a
2022 ACM/IEEE 44TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING (ICSE 2022),n/a,n/a,n/a
2022 ACM/IEEE 44TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING: COMPANION PROCEEDINGS (ICSE-COMPANION 2022),n/a,n/a,n/a
2022 ACM/IEEE 44TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING: NEW IDEAS AND EMERGING RESULTS (ICSE-NIER 2022),n/a,n/a,n/a
2022 ACM/IEEE 44TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING: SOFTWARE ENGINEERING EDUCATION AND TRAINING (ICSE-SEET 2022),n/a,n/a,n/a
2022 ACM/IEEE 44TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING: SOFTWARE ENGINEERING IN PRACTICE (ICSE-SEIP 2022),n/a,n/a,n/a
2022 ACM/IEEE 44TH INTERNATIONAL CONFERENCE ON SOFTWARE ENGINEERING: SOFTWARE ENGINEERING IN SOCIETY (ICSE-SEIS 2022),n/a,n/a,n/a
2022 ACM/IEEE JOINT CONFERENCE ON DIGITAL LIBRARIES (JCDL),n/a,n/a,n/a
2022 AMERICAN CONTROL CONFERENCE (ACC),n/a,n/a,n/a
"2022 APWG SYMPOSIUM ON ELECTRONIC CRIME RESEARCH, ECRIME",n/a,n/a,n/a
2022 ARGENTINE CONFERENCE ON ELECTRONICS (CAE),n/a,n/a,n/a
"2022 ASIA COMMUNICATIONS AND PHOTONICS CONFERENCE, ACP",n/a,n/a,n/a
"2022 ASIA CONFERENCE ON ADVANCED ROBOTICS, AUTOMATION, AND CONTROL ENGINEERING (ARACE 2022)",n/a,n/a,n/a
"2022 ASIA CONFERENCE ON ALGORITHMS, COMPUTING AND MACHINE LEARNING (CACML 2022)",n/a,n/a,n/a
2022 ASIA-PACIFIC MICROWAVE CONFERENCE (APMC),n/a,n/a,n/a
2022 ASIAN HARDWARE ORIENTED SECURITY AND TRUST SYMPOSIUM (ASIANHOST),n/a,n/a,n/a
2022 AUSTRALIAN COMPUTER SCIENCE WEEK (ACSW 2022),n/a,n/a,n/a
2022 CONFERENCE ON INFORMATION COMMUNICATIONS TECHNOLOGY AND SOCIETY (ICTAS),n/a,n/a,n/a
2022 CPSSI 4TH INTERNATIONAL SYMPOSIUM ON REAL-TIME AND EMBEDDED SYSTEMS AND TECHNOLOGIES (RTEST 2022),n/a,n/a,n/a
"2022 CROSS STRAIT RADIO SCIENCE & WIRELESS TECHNOLOGY CONFERENCE, CSRSWTC",n/a,n/a,n/a
2022 CYBER RESEARCH CONFERENCE - IRELAND (CYBER-RCI),n/a,n/a,n/a
"2022 EIGHTH INDIAN CONTROL CONFERENCE, ICC",n/a,n/a,n/a
"2022 ELEVENTH INTERNATIONAL CONFERENCE ON IMAGE PROCESSING THEORY, TOOLS AND APPLICATIONS (IPTA)",n/a,n/a,n/a
"2022 EURO-ASIA CONFERENCE ON FRONTIERS OF COMPUTER SCIENCE AND INFORMATION TECHNOLOGY, FCSIT",n/a,n/a,n/a
2022 EUROPEAN CONFERENCE ON OPTICAL COMMUNICATION (ECOC),n/a,n/a,n/a
2022 EUROPEAN CONTROL CONFERENCE (ECC),n/a,n/a,n/a
2022 FIFTH INTERNATIONAL CONFERENCE OF WOMEN IN DATA SCIENCE AT PRINCE SULTAN UNIVERSITY (WIDS-PSU 2022),n/a,n/a,n/a
2022 FIFTH INTERNATIONAL CONFERENCE ON CONNECTED AND AUTONOMOUS DRIVING (METROCAD 2022),n/a,n/a,n/a
2022 FIFTH INTERNATIONAL WORKSHOP ON MOBILE TERAHERTZ SYSTEMS (IWMTS),n/a,n/a,n/a
2022 FIRST COMBINED INTERNATIONAL WORKSHOP ON INTERACTIVE URGENT SUPERCOMPUTING (CIW-IUS),n/a,n/a,n/a
"2022 FIRST INTERNATIONAL WORKSHOP ON VISUALIZATION IN TESTING OF HARDWARE, SOFTWARE, AND MANUFACTURING (TESTVIS 2022)",n/a,n/a,n/a
"2022 FORMAL METHODS IN COMPUTER-AIDED DESIGN, FMCAD",n/a,n/a,n/a
2022 FOURTH IEEE INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE TESTING (AITEST 2022),n/a,n/a,n/a
2022 FOURTH IEEE INTERNATIONAL CONFERENCE ON DECENTRALIZED APPLICATIONS AND INFRASTRUCTURES (DAPPS 2022),n/a,n/a,n/a
2022 FOURTH INTERNATIONAL CONFERENCE ON BLOCKCHAIN COMPUTING AND APPLICATIONS (BCCA),n/a,n/a,n/a
2022 GLOBAL CONFERENCE ON WIRELESS AND OPTICAL TECHNOLOGIES (GCWOT),n/a,n/a,n/a
2022 GLOBAL MEDICAL ENGINEERING PHYSICS EXCHANGES/PAN AMERICAN HEALTH CARE EXCHANGES (GMEPE/PAHCE),n/a,n/a,n/a
"2022 HUMAN-CENTERED COGNITIVE SYSTEMS, HCCS",n/a,n/a,n/a
"2022 IEEE 10TH ASIA-PACIFIC CONFERENCE ON ANTENNAS AND PROPAGATION, APCAP",n/a,n/a,n/a
2022 IEEE 10TH INTERNATIONAL CONFERENCE ON HEALTHCARE INFORMATICS (ICHI 2022),n/a,n/a,n/a
"2022 IEEE 10TH INTERNATIONAL CONFERENCE ON INFORMATION, COMMUNICATION AND NETWORKS (ICICN 2022)",n/a,n/a,n/a
2022 IEEE 10TH INTERNATIONAL CONFERENCE ON SERIOUS GAMES AND APPLICATIONS FOR HEALTH(SEGAH' 22),n/a,n/a,n/a
2022 IEEE 10TH INTERNATIONAL CONFERENCE ON SMART ENERGY GRID ENGINEERING (SEGE 2022),n/a,n/a,n/a
"2022 IEEE 10TH POWER INDIA INTERNATIONAL CONFERENCE, PIICON",n/a,n/a,n/a
2022 IEEE 11TH IFIP INTERNATIONAL CONFERENCE ON PERFORMANCE EVALUATION AND MODELING IN WIRELESS AND WIRED NETWORKS (PEMWN),n/a,n/a,n/a
2022 IEEE 11TH NON-VOLATILE MEMORY SYSTEMS AND APPLICATIONS SYMPOSIUM (NVMSA 2022),n/a,n/a,n/a
2022 IEEE 12TH ANNUAL COMPUTING AND COMMUNICATION WORKSHOP AND CONFERENCE (CCWC),n/a,n/a,n/a
2022 IEEE 12TH INTERNATIONAL CONFERENCE ON INDOOR POSITIONING AND INDOOR NAVIGATION (IPIN 2022),n/a,n/a,n/a
2022 IEEE 12TH INTERNATIONAL CONFERENCE ON RFID TECHNOLOGY AND APPLICATIONS (RFID-TA),n/a,n/a,n/a
2022 IEEE 12TH INTERNATIONAL WORKSHOP ON APPLIED MEASUREMENTS FOR POWER SYSTEMS (AMPS),n/a,n/a,n/a
2022 IEEE 12TH SENSOR ARRAY AND MULTICHANNEL SIGNAL PROCESSING WORKSHOP (SAM),n/a,n/a,n/a
2022 IEEE 12TH SYMPOSIUM ON LARGE DATA ANALYSIS AND VISUALIZATION (LDAV 2022),n/a,n/a,n/a
"2022 IEEE 13TH ANNUAL UBIQUITOUS COMPUTING, ELECTRONICS & MOBILE COMMUNICATION CONFERENCE (UEMCON)",n/a,n/a,n/a
2022 IEEE 13TH INTERNATIONAL CONFERENCE ON JOINT CLOUD COMPUTING (JCC 2022),n/a,n/a,n/a
2022 IEEE 13TH INTERNATIONAL CONFERENCE ON MECHANICAL AND INTELLIGENT MANUFACTURING TECHNOLOGIES (ICMIMT 2022),n/a,n/a,n/a
2022 IEEE 13TH INTERNATIONAL GREEN AND SUSTAINABLE COMPUTING CONFERENCE (IGSC),n/a,n/a,n/a
2022 IEEE 13TH INTERNATIONAL SYMPOSIUM ON POWER ELECTRONICS FOR DISTRIBUTED GENERATION SYSTEMS (PEDG),n/a,n/a,n/a
2022 IEEE 13TH LATIN AMERICAN SYMPOSIUM ON CIRCUITS AND SYSTEMS (LASCAS),n/a,n/a,n/a
"2022 IEEE 14TH IMAGE, VIDEO, AND MULTIDIMENSIONAL SIGNAL PROCESSING WORKSHOP (IVMSP)",n/a,n/a,n/a
2022 IEEE 14TH INTERNATIONAL CONFERENCE ON ADVANCED INFOCOMM TECHNOLOGY (ICAIT 2022),n/a,n/a,n/a
2022 IEEE 15TH INTERNATIONAL CONFERENCE ON CLOUD COMPUTING (IEEE CLOUD 2022),n/a,n/a,n/a
"2022 IEEE 15TH INTERNATIONAL CONFERENCE ON SOFTWARE TESTING, VERIFICATION AND VALIDATION (ICST 2022)",n/a,n/a,n/a
"2022 IEEE 15TH INTERNATIONAL CONFERENCE ON SOFTWARE TESTING, VERIFICATION AND VALIDATION WORKSHOPS (ICSTW 2022)",n/a,n/a,n/a
2022 IEEE 15TH PACIFIC VISUALIZATION SYMPOSIUM (PACIFICVIS 2022),n/a,n/a,n/a
2022 IEEE 15TH WORKSHOP ON LOW TEMPERATURE ELECTRONICS (WOLTE 2022),n/a,n/a,n/a
"2022 IEEE 16TH INTERNATIONAL CONFERENCE ON BIG DATA SCIENCE AND ENGINEERING, BIGDATASE",n/a,n/a,n/a
"2022 IEEE 16TH INTERNATIONAL CONFERENCE ON COMPATIBILITY, POWER ELECTRONICS, AND POWER ENGINEERING (CPE-POWERENG)",n/a,n/a,n/a
2022 IEEE 16TH INTERNATIONAL WORKSHOP ON SOFTWARE CLONES (IWSC 2022),n/a,n/a,n/a
2022 IEEE 17TH CONFERENCE ON INDUSTRIAL ELECTRONICS AND APPLICATIONS (ICIEA),n/a,n/a,n/a
2022 IEEE 17TH INTERNATIONAL CONFERENCE ON ADVANCED MOTION CONTROL (AMC),n/a,n/a,n/a
2022 IEEE 17TH INTERNATIONAL CONFERENCE ON COMPUTER SCIENCES AND INFORMATION TECHNOLOGIES (CSIT),n/a,n/a,n/a
2022 IEEE 18TH INTERNATIONAL COLLOQUIUM ON SIGNAL PROCESSING & APPLICATIONS (CSPA 2022),n/a,n/a,n/a
2022 IEEE 18TH INTERNATIONAL CONFERENCE ON AUTOMATION SCIENCE AND ENGINEERING (CASE),n/a,n/a,n/a
2022 IEEE 18TH INTERNATIONAL CONFERENCE ON E-SCIENCE (ESCIENCE 2022),n/a,n/a,n/a
"2022 IEEE 18TH INTERNATIONAL CONFERENCE ON INTELLIGENT COMPUTER COMMUNICATION AND PROCESSING, ICCP",n/a,n/a,n/a
2022 IEEE 19TH ANNUAL WORKSHOP ON MICROELECTRONICS AND ELECTRON DEVICES (WMED),n/a,n/a,n/a
"2022 IEEE 19TH INDIA COUNCIL INTERNATIONAL CONFERENCE, INDICON",n/a,n/a,n/a
2022 IEEE 19TH INTERNATIONAL CONFERENCE ON MOBILE AD HOC AND SMART SYSTEMS (MASS 2022),n/a,n/a,n/a
2022 IEEE 19TH INTERNATIONAL CONFERENCE ON SOFTWARE ARCHITECTURE COMPANION (ICSA-C 2022),n/a,n/a,n/a
"2022 IEEE 1ST GLOBAL EMERGING TECHNOLOGY BLOCKCHAIN FORUM: BLOCKCHAIN & BEYOND, IGETBLOCKCHAIN",n/a,n/a,n/a
"2022 IEEE 20TH BIENNIAL CONFERENCE ON ELECTROMAGNETIC FIELD COMPUTATION-LONG PAPERS, CEFC-LONG",n/a,n/a,n/a
"2022 IEEE 20TH INTERNATIONAL CONFERENCE ON EMBEDDED AND UBIQUITOUS COMPUTING, EUC",n/a,n/a,n/a
2022 IEEE 20TH INTERNATIONAL CONFERENCE ON INDUSTRIAL INFORMATICS (INDIN),n/a,n/a,n/a
2022 IEEE 21ST INTERNATIONAL CONFERENCE ON DIELECTRIC LIQUIDS (ICDL),n/a,n/a,n/a
"2022 IEEE 21ST INTERNATIONAL CONFERENCE ON UBIQUITOUS COMPUTING AND COMMUNICATIONS, IUCC/CIT/DSCI/SMARTCNS",n/a,n/a,n/a
2022 IEEE 21ST MEDITERRANEAN ELECTROTECHNICAL CONFERENCE (IEEE MELECON 2022),n/a,n/a,n/a
2022 IEEE 22ND ANNUAL WIRELESS AND MICROWAVE TECHNOLOGY CONFERENCE (WAMICON),n/a,n/a,n/a
2022 IEEE 22ND INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOENGINEERING (BIBE 2022),n/a,n/a,n/a
2022 IEEE 22ND INTERNATIONAL CONFERENCE ON NANOTECHNOLOGY (NANO),n/a,n/a,n/a
"2022 IEEE 22ND INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY, RELIABILITY AND SECURITY, QRS",n/a,n/a,n/a
"2022 IEEE 22ND INTERNATIONAL CONFERENCE ON SOFTWARE QUALITY, RELIABILITY, AND SECURITY COMPANION, QRS-C",n/a,n/a,n/a
"2022 IEEE 22ND INTERNATIONAL SYMPOSIUM ON COMPUTATIONAL INTELLIGENCE AND INFORMATICS AND 8TH IEEE INTERNATIONAL CONFERENCE ON RECENT ACHIEVEMENTS IN MECHATRONICS, AUTOMATION, COMPUTER SCIENCE AND ROBOTICS (CINTI-MACRO)",n/a,n/a,n/a
2022 IEEE 22ND INTERNATIONAL WORKING CONFERENCE ON SOURCE CODE ANALYSIS AND MANIPULATION (SCAM 2022),n/a,n/a,n/a
2022 IEEE 22ND TOPICAL MEETING ON SILICON MONOLITHIC INTEGRATED CIRCUITS IN RF SYSTEMS (SIRF),n/a,n/a,n/a
2022 IEEE 23RD INTERNATIONAL CONFERENCE ON HIGH PERFORMANCE SWITCHING AND ROUTING (IEEE HPSR),n/a,n/a,n/a
2022 IEEE 23RD INTERNATIONAL CONFERENCE ON INFORMATION REUSE AND INTEGRATION FOR DATA SCIENCE (IRI 2022),n/a,n/a,n/a
"2022 IEEE 23RD INTERNATIONAL SYMPOSIUM ON A WORLD OF WIRELESS, MOBILE AND MULTIMEDIA NETWORKS (WOWMOM 2022)",n/a,n/a,n/a
2022 IEEE 23RD INTERNATIONAL WORKSHOP ON SIGNAL PROCESSING ADVANCES IN WIRELESS COMMUNICATION (SPAWC),n/a,n/a,n/a
2022 IEEE 23RD WORKSHOP ON CONTROL AND MODELING FOR POWER ELECTRONICS (COMPEL 2022),n/a,n/a,n/a
